date,price,volume
2021-11-06,63302.78,929571983.79
2021-11-07,67549.14,2614939972.01
2021-11-08,66939.24,2209551778.82
2021-11-09,64926.06,3365466815.36
2021-11-10,64820.8,1393819061.45
2021-11-11,64156.3,2090846686.0
2021-11-12,64409.56,815997863.99
2021-11-13,65509.06,947303706.23
2021-11-14,63614.06,1639253320.63
2021-11-15,60108.9,3740808475.72
2021-11-16,60365.6,2582737930.61
2021-11-17,56930.68,3718546724.95
2021-11-18,58136.22,2107344590.7
2021-11-19,59769.66,985075173.7
2021-11-20,58700.83,888045056.17
2021-11-21,56303.06,2371226089.18
2021-11-22,57566.6,2153848949.04
2021-11-23,57175.09,1630017073.7
2021-11-24,58966.99,1412787308.46
2021-11-25,53788.22,3312563227.95
2021-11-26,54805.03,1010585542.47
2021-11-27,57331.41,1186994646.57
2021-11-28,57839.55,1690005715.85
2021-11-29,56975.35,2383744473.31
2021-11-30,57227.97,2072824070.98
2021-12-01,56522.76,1712170975.38
2021-12-02,53663.25,2461497753.56
2021-12-03,49243.39,4315348557.56
2021-12-04,49465.5,2074283149.33
2021-12-05,50552.83,2437856119.9
2021-12-06,50633.01,1496164576.66
2021-12-07,50513.04,1290175070.3
2021-12-08,47593.85,1681556175.72
2021-12-09,47191.14,1905617871.17
2021-12-10,49398.4,1181186604.23
2021-12-11,50109.99,1072562349.4
2021-12-12,46731.03,2353893179.4
2021-12-13,48387.69,1646492085.28
2021-12-14,48885.05,2132679583.02
2021-12-15,47635.92,1271265804.99
2021-12-16,46164.14,1756062773.63
2021-12-17,46861.62,874187163.05
2021-12-18,46697.13,1035963939.83
2021-12-19,46913.54,1517599333.73
2021-12-20,48917.48,1546447524.57
2021-12-21,48614.97,1028434929.44
2021-12-22,50830.2,1525047125.27
2021-12-23,50840.36,1107244995.18
2021-12-24,50431.63,585818997.15
2021-12-25,50790.88,736617761.86
2021-12-26,50714.73,1120188136.96
2021-12-27,47536.39,1985905082.17
2021-12-28,46471.7,1599557104.64
2021-12-29,47129.66,1852206857.29
2021-12-30,46197.31,1636014399.31
2021-12-31,47737.35,786729972.03
2022-01-01,47306.41,615453426.93
2022-01-02,46450.79,1011309525.84
2022-01-03,45824.54,1349229422.84
2022-01-04,43432.51,2152187256.39
2022-01-05,43094.54,1585314774.47
2022-01-06,41543.79,2146452950.19
2022-01-07,41686.67,1143171232.86
2022-01-08,41869.6,901652458.82
2022-01-09,41832.59,2140270933.32
2022-01-10,42743.03,1545270650.68
2022-01-11,43919.67,1384575768.8
2022-01-12,42575.61,1263083590.1
2022-01-13,43089.83,1165100829.55
2022-01-14,43088.74,607715303.39
